beginTime,classType,EventOccurred
2024-09-11T17:44Z,M2.0,1
2024-09-11T23:49Z,M5.0,1
2024-09-12T03:55Z,M1.0,1
2024-09-12T04:26Z,M1.2,1
2024-09-12T06:04Z,M2.7,1
2024-09-12T09:31Z,X1.3,1
2024-09-12T13:13Z,M1.2,1
2024-09-12T14:31Z,M6.8,1
2024-09-12T14:56Z,M1.6,1
2024-09-12T18:46Z,C9.7,1
2024-09-12T21:36Z,M2.0,1
2024-09-12T23:57Z,M1.2,1
2024-09-13T00:46Z,M1.5,1
2024-09-13T01:29Z,M1.6,1
2024-09-13T02:33Z,M1.3,1
2024-09-13T04:37Z,M2.1,1
2024-09-13T04:58Z,M2.3,1
2024-09-13T06:38Z,M5.4,1
2024-09-13T07:03Z,M5.2,1
2024-09-13T08:14Z,M2.9,1
2024-09-13T14:56Z,M1.2,1
2024-09-13T17:49Z,M1.4,1
2024-09-13T20:41Z,M1.1,1
2024-09-14T03:10Z,M1.0,1
2024-09-14T07:26Z,M3.0,1
2024-09-14T15:13Z,X4.5,1
2024-09-16T23:29Z,C9.6,1
2024-09-22T21:12Z,M3.7,1
2024-09-23T14:23Z,M1.3,1
2024-09-25T22:57Z,M1.3,1
2024-09-26T19:41Z,C5.0,1
2024-09-26T22:58Z,M1.4,1
2024-09-29T05:26Z,C5.0,1
2024-09-29T12:49Z,M1.0,1
2024-09-29T14:09Z,M1.7,1
2024-09-29T14:31Z,M1.7,1
2024-09-30T23:37Z,M7.6,1
2024-10-01T14:41Z,M1.0,1
2024-10-01T18:52Z,M1.5,1
2024-10-01T21:58Z,X7.1,1
2024-10-02T01:43Z,M1.1,1
2024-10-02T02:31Z,M1.2,1
2024-10-02T05:30Z,M3.6,1
2024-10-02T06:19Z,M1.1,1
2024-10-02T13:22Z,M3.2,1
2024-10-02T19:58Z,M1.4,1
2024-10-02T20:27Z,M3.3,1
2024-10-03T02:23Z,M1.1,1
2024-10-03T03:22Z,M1.5,1
2024-10-03T08:10Z,M1.5,1
2024-10-03T08:30Z,M1.5,1
2024-10-03T09:19Z,M1.1,1
2024-10-03T12:00Z,M1.0,1
2024-10-03T12:08Z,X9.0,1
2024-10-03T17:18Z,M1.5,1
2024-10-03T19:18Z,M1.1,1
2024-10-03T20:09Z,M6.7,1
2024-10-03T21:39Z,M2.3,1
2024-10-03T23:26Z,M1.1,1
2024-10-04T00:09Z,M1.2,1
2024-10-04T04:36Z,M4.0,1
2024-10-04T05:30Z,M1.1,1
2024-10-04T10:58Z,M1.2,1
2024-10-04T20:55Z,M1.1,1
2024-10-04T22:04Z,M1.2,1
2024-10-05T00:07Z,M1.0,1
2024-10-05T08:18Z,M1.4,1
2024-10-05T08:37Z,M1.6,1
2024-10-05T20:33Z,M1.1,1
2024-10-05T23:10Z,M2.4,1
2024-10-06T00:09Z,M1.0,1
2024-10-06T01:30Z,M1.0,1
2024-10-06T15:14Z,M1.3,1
2024-10-06T16:41Z,M1.0,1
2024-10-06T18:52Z,M1.4,1
2024-10-06T20:52Z,M1.5,1
2024-10-07T18:03Z,M1.3,1
2024-10-07T19:02Z,X2.1,1
2024-10-07T19:31Z,X1.0,1
2024-10-08T01:01Z,M1.8,1
2024-10-08T08:43Z,M1.2,1
2024-10-09T01:25Z,X1.8,1
2024-10-09T05:41Z,M1.6,1
2024-10-09T15:44Z,X1.4,1
2024-10-09T22:59Z,M7.7,1
2024-10-10T11:47Z,M1.3,1
2024-10-10T12:10Z,M1.1,1
2024-10-10T12:22Z,M1.2,1
2024-10-10T16:51Z,M1.0,1
2024-10-10T21:54Z,M3.0,1
2024-10-11T15:48Z,M1.4,1
2024-10-11T16:07Z,M2.1,1
2024-10-11T22:50Z,M1.0,1
2024-10-14T00:04Z,M3.4,1
2024-10-14T13:22Z,M1.8,1
2024-10-15T02:02Z,M1.9,1
2024-10-15T02:23Z,M1.1,1
2024-10-15T10:00Z,M1.3,1
2024-10-15T18:00Z,M1.7,1
2024-10-15T18:28Z,M2.1,1
2024-10-16T03:12Z,M3.0,1
2024-10-16T03:21Z,M3.7,1
2024-10-16T03:28Z,M2.2,1
2024-10-16T03:38Z,M3.7,1
2024-10-16T04:57Z,M2.8,1
2024-10-16T13:12Z,M1.5,1
2024-10-16T14:29Z,M1.3,1
2024-10-16T14:51Z,M1.3,1
2024-10-17T02:12Z,M1.0,1
2024-10-17T04:53Z,M2.4,1
2024-10-18T17:28Z,M1.1,1
2024-10-18T19:27Z,M4.8,1
2024-10-18T23:13Z,M4.7,1
2024-10-19T06:48Z,M6.5,1
2024-10-19T14:27Z,M1.7,1
2024-10-21T09:01Z,C6.2,1
2024-10-24T03:30Z,X3.3,1
2024-10-24T10:22Z,M1.2,1
2024-10-25T07:23Z,M1.1,1
2024-10-26T05:57Z,M9.5,1
2024-10-26T06:32Z,X1.8,1
2024-10-26T11:36Z,M2.2,1
2024-10-26T11:58Z,M2.8,1
2024-10-26T14:04Z,M1.6,1
2024-10-27T23:05Z,M2.8,1
2024-10-28T03:59Z,M1.3,1
2024-10-28T14:41Z,M1.2,1
2024-10-28T16:13Z,M4.2,1
2024-10-29T16:21Z,M1.1,1
2024-10-30T20:29Z,M7.2,1
2024-10-31T02:16Z,M1.0,1
2024-10-31T03:23Z,M1.0,1
2024-10-31T09:22Z,M1.3,1
2024-10-31T12:41Z,M2.4,1
2024-10-31T13:46Z,M1.2,1
2024-10-31T18:57Z,M1.0,1
2024-10-31T21:03Z,M4.6,1
2024-10-31T21:12Z,X2.0,1
2024-10-31T21:43Z,M9.4,1
2024-10-31T22:41Z,M2.7,1
2024-11-01T02:05Z,M1.3,1
2024-11-01T09:46Z,M1.0,1
2024-11-01T12:39Z,M1.3,1
2024-11-01T14:18Z,M2.0,1
2024-11-02T07:27Z,M1.0,1
2024-11-02T08:13Z,M1.2,1
2024-11-03T03:02Z,M1.1,1
2024-11-03T08:39Z,M1.1,1
2024-11-03T15:13Z,M1.1,1
2024-11-03T15:19Z,M1.4,1
2024-11-03T17:38Z,M1.3,1
2024-11-04T00:52Z,M1.5,1
2024-11-04T01:05Z,M3.8,1
2024-11-04T03:38Z,M1.1,1
2024-11-04T04:06Z,M1.0,1
2024-11-04T04:31Z,M1.4,1
2024-11-04T07:02Z,M1.3,1
2024-11-04T08:29Z,M1.2,1
2024-11-04T10:07Z,M1.6,1
2024-11-04T11:46Z,C6.6,1
2024-11-04T14:05Z,M1.1,1
2024-11-04T15:00Z,M1.3,1
2024-11-04T15:26Z,M3.7,1
2024-11-04T15:36Z,M5.5,1
2024-11-05T06:35Z,M2.6,1
2024-11-05T09:11Z,M1.0,1
2024-11-05T13:28Z,M1.2,1
2024-11-05T13:58Z,M2.9,1
2024-11-05T15:05Z,M4.1,1
2024-11-06T02:28Z,M1.1,1
2024-11-06T03:02Z,M1.2,1
2024-11-06T07:36Z,M2.9,1
2024-11-06T08:48Z,M5.8,1
2024-11-06T11:56Z,M1.5,1
2024-11-06T12:56Z,M1.2,1
2024-11-06T13:36Z,X2.3,1
2024-11-06T14:27Z,M5.3,1
2024-11-06T15:50Z,M1.6,1
2024-11-06T17:10Z,M1.2,1
2024-11-06T18:53Z,M1.1,1
2024-11-06T20:35Z,M1.3,1
2024-11-06T22:43Z,M1.1,1
2024-11-06T23:10Z,M1.1,1
2024-11-06T23:24Z,M1.2,1
2024-11-06T23:42Z,M1.6,1
2024-11-07T01:15Z,M2.5,1
2024-11-07T03:52Z,M2.5,1
2024-11-07T07:20Z,M1.3,1
2024-11-07T07:36Z,M1.6,1
2024-11-07T07:46Z,M2.7,1
2024-11-07T11:53Z,M1.4,1
2024-11-07T14:49Z,M2.3,1
2024-11-08T02:53Z,M1.5,1
2024-11-09T20:44Z,M1.2,1
2024-11-10T00:04Z,M4.2,1
2024-11-10T11:51Z,M9.4,1
2024-11-10T15:51Z,C6.7,1
2024-11-10T20:09Z,M4.9,1
2024-11-10T22:31Z,C8.4,1
2024-11-11T05:07Z,M1.1,1
2024-11-11T05:36Z,M1.4,1
2024-11-12T12:47Z,C8.2,1
2024-11-13T00:11Z,M1.0,1
2024-11-13T16:57Z,M1.7,1
2024-11-15T01:38Z,M1.1,1
2024-11-15T12:05Z,M1.0,1
2024-11-16T01:26Z,M1.6,1
2024-11-17T10:38Z,C5.3,1
2024-11-18T05:13Z,M1.0,1
2024-11-18T07:25Z,M1.7,1
2024-11-18T07:54Z,M1.2,1
2024-11-18T10:41Z,M2.5,1
2024-11-18T11:06Z,M1.6,1
2024-11-18T11:19Z,M1.5,1
2024-11-18T12:42Z,M3.7,1
2024-11-18T17:43Z,M1.8,1
2024-11-18T18:45Z,M2.0,1
2024-11-18T20:48Z,M1.1,1
2024-11-18T23:50Z,M1.1,1
2024-11-20T19:11Z,M1.1,1
2024-11-22T15:42Z,M1.6,1
2024-11-22T21:26Z,M1.0,1
2024-11-23T15:54Z,M1.1,1
2024-11-23T17:49Z,M1.1,1
2024-11-23T19:01Z,C5.4,1
2024-11-24T20:11Z,M1.1,1
2024-11-25T01:39Z,M1.1,1
2024-11-25T04:39Z,M1.8,1
2024-11-25T07:24Z,M9.4,1
2024-11-25T12:01Z,M2.0,1
2024-11-25T16:07Z,M1.0,1
2024-11-25T16:58Z,M1.5,1
2024-11-25T20:24Z,M1.9,1
2024-11-25T21:33Z,M1.1,1
2024-11-27T02:21Z,C3.5,1
2024-11-27T12:27Z,M1.0,1
2024-12-04T09:52Z,M2.3,1
2024-12-04T20:31Z,M1.3,1
2024-12-04T20:57Z,M1.4,1
2024-12-05T06:56Z,M1.0,1
2024-12-05T08:12Z,M1.1,1
2024-12-05T10:32Z,M2.5,1
2024-12-06T09:06Z,M1.4,1
2024-12-07T13:00Z,M2.3,1
2024-12-07T21:53Z,M3.2,1
2024-12-08T08:50Z,X2.2,1
2024-12-08T16:00Z,M1.5,1
2024-12-10T03:12Z,C9.7,1
2024-12-10T06:36Z,M6.4,1
2024-12-10T07:03Z,M1.4,1
2024-12-10T10:55Z,M1.5,1
2024-12-10T14:36Z,C2.8,1
2024-12-10T17:54Z,M1.6,1
2024-12-11T05:54Z,M1.9,1
2024-12-11T06:55Z,C2.7,1
2024-12-11T10:03Z,M2.7,1
2024-12-11T15:32Z,M6.7,1
2024-12-12T17:31Z,M2.2,1
2024-12-12T20:58Z,M1.6,1
2024-12-13T02:21Z,C2.1,1
2024-12-13T03:11Z,M1.0,1
2024-12-13T11:13Z,M2.0,1
2024-12-13T14:15Z,M1.0,1
2024-12-14T06:20Z,C3.7,1
2024-12-15T09:27Z,C7.2,1
2024-12-15T20:15Z,M3.1,1
2024-12-19T10:21Z,M1.6,1
2024-12-19T15:27Z,M3.8,1
2024-12-19T18:56Z,M1.7,1
2024-12-20T07:20Z,M2.1,1
2024-12-20T10:03Z,C9.4,1
2024-12-20T11:15Z,M2.5,1
2024-12-21T00:33Z,M1.9,1
2024-12-21T22:58Z,C9.5,1
2024-12-22T04:03Z,M1.0,1
2024-12-22T14:06Z,M1.1,1
2024-12-22T20:39Z,M1.1,1
2024-12-23T02:10Z,M1.0,1
2024-12-23T06:24Z,M1.0,1
2024-12-23T11:06Z,M8.9,1
2024-12-24T00:14Z,M4.7,1
2024-12-24T01:50Z,M1.0,1
2024-12-24T08:28Z,M4.1,1
2024-12-24T14:02Z,M1.1,1
2024-12-24T16:25Z,M1.3,1
2024-12-24T18:20Z,M1.0,1
2024-12-24T20:15Z,M1.0,1
2024-12-24T22:24Z,M1.2,1
2024-12-25T04:14Z,M2.8,1
2024-12-25T04:46Z,M4.9,1
2024-12-25T23:59Z,M3.1,1
2024-12-26T02:52Z,M7.4,1
2024-12-26T18:28Z,C9.6,1
2024-12-27T15:27Z,M1.2,1
2024-12-27T20:29Z,M3.3,1
2024-12-28T11:12Z,M4.5,1
2024-12-28T15:14Z,M1.3,1
2024-12-28T22:04Z,M1.2,1
2024-12-29T02:28Z,M1.0,1
2024-12-29T02:38Z,M1.3,1
2024-12-29T03:56Z,M1.2,1
2024-12-29T04:18Z,M2.0,1
2024-12-29T05:12Z,M3.1,1
2024-12-29T05:41Z,M3.5,1
2024-12-29T06:48Z,M3.0,1
2024-12-29T07:08Z,X1.1,1
2024-12-29T07:54Z,M4.1,1
2024-12-29T09:41Z,M1.3,1
2024-12-29T10:26Z,M2.6,1
2024-12-29T12:15Z,M1.6,1
2024-12-29T12:50Z,M1.3,1
2024-12-29T15:02Z,M7.1,1
2024-12-29T16:56Z,M3.3,1
2024-12-29T17:46Z,M1.2,1
2024-12-29T17:58Z,M1.4,1
2024-12-29T18:27Z,M3.3,1
2024-12-29T20:31Z,M1.1,1
2024-12-29T21:42Z,M1.5,1
2024-12-29T21:57Z,M1.8,1
2024-12-29T23:20Z,M1.9,1
2024-12-30T00:33Z,M1.7,1
2024-12-30T02:50Z,M1.7,1
2024-12-30T04:01Z,X1.5,1
2024-12-30T04:29Z,X1.1,1
2024-12-30T06:13Z,M3.5,1
2024-12-30T08:34Z,M1.4,1
2024-12-30T08:44Z,M1.7,1
2024-12-30T10:00Z,M1.7,1
2024-12-30T14:34Z,M3.5,1
2024-12-30T16:45Z,M5.0,1
2024-12-30T16:56Z,M4.2,1
2024-12-30T17:14Z,M1.2,1
2024-12-30T17:36Z,M1.6,1
2024-12-30T18:14Z,M1.6,1
2024-12-30T18:27Z,M1.7,1
2024-12-30T22:35Z,M1.0,1
2024-12-31T04:50Z,M1.0,1
2024-12-31T21:09Z,M2.0,1
2024-12-31T22:02Z,M2.7,1
2024-12-31T22:46Z,M2.9,1
2025-01-01T04:35Z,M1.1,1
2025-01-01T15:12Z,M1.0,1
2025-01-01T18:05Z,M1.2,1
2025-01-01T21:32Z,M1.1,1
2025-01-02T17:18Z,M1.1,1
2025-01-03T11:29Z,X1.2,1
2025-01-03T21:54Z,M2.3,1
2025-01-03T22:32Z,X1.1,1
2025-01-03T23:14Z,M1.9,1
2025-01-03T23:50Z,M5.8,1
2025-01-04T00:34Z,M1.5,1
2025-01-04T04:58Z,M7.6,1
2025-01-04T12:34Z,X1.8,1
2025-01-04T14:24Z,C9.3,1
2025-01-04T18:46Z,C7.6,1
2025-01-04T23:08Z,M2.1,1
2025-01-04T23:57Z,M1.1,1
2025-01-05T02:14Z,M4.1,1
2025-01-05T07:04Z,M2.1,1
2025-01-05T09:09Z,M4.1,1
2025-01-05T15:20Z,M2.4,1
2025-01-06T01:29Z,M3.1,1
2025-01-06T03:36Z,M1.4,1
2025-01-06T16:12Z,M4.8,1
2025-01-06T21:58Z,C2.7,1
2025-01-07T09:19Z,C2.5,1
2025-01-07T22:35Z,M1.1,1
2025-01-09T00:18Z,M1.1,1
2025-01-10T09:24Z,C6.1,1
2025-01-11T08:35Z,C2.8,1
2025-01-17T02:01Z,M1.3,1
2025-01-17T03:08Z,M1.1,1
2025-01-17T09:10Z,M2.0,1
2025-01-17T11:19Z,M1.5,1
2025-01-17T13:24Z,M7.4,1
2025-01-17T18:42Z,M2.1,1
2025-01-17T19:44Z,M1.8,1
2025-01-17T19:59Z,M1.1,1
2025-01-17T22:00Z,M1.0,1
2025-01-18T00:44Z,M1.7,1
2025-01-18T03:00Z,M1.1,1
2025-01-19T03:28Z,M2.4,1
2025-01-21T10:08Z,M3.3,1
2025-01-22T10:44Z,M1.3,1
2025-01-24T11:43Z,C9.8,1
2025-01-24T20:48Z,M2.7,1
2025-01-25T02:52Z,C3.7,1
2025-01-25T03:16Z,C4.6,1
2025-01-25T17:16Z,C5.4,1
2025-01-27T07:52Z,M2.6,1
2025-01-28T19:41Z,M1.7,1
2025-01-29T03:36Z,M1.0,1
2025-01-31T05:48Z,M1.0,1
2025-01-31T13:40Z,M6.7,1
2025-01-31T20:14Z,M1.8,1
2025-02-01T13:14Z,M2.4,1
2025-02-02T10:01Z,M3.0,1
2025-02-02T12:41Z,M1.4,1
2025-02-02T13:58Z,M5.1,1
2025-02-02T15:08Z,M1.2,1
2025-02-02T15:21Z,M2.7,1
2025-02-02T23:09Z,M4.1,1
2025-02-03T03:34Z,M1.0,1
2025-02-03T03:52Z,M8.8,1
2025-02-03T04:26Z,M1.0,1
2025-02-03T05:37Z,M3.1,1
2025-02-03T07:32Z,M2.5,1
2025-02-03T09:09Z,M1.4,1
2025-02-03T13:07Z,M6.1,1
2025-02-03T18:25Z,M4.3,1
2025-02-03T21:04Z,M1.4,1
2025-02-03T23:14Z,M1.4,1
2025-02-04T00:43Z,M1.2,1
2025-02-04T01:35Z,M2.6,1
2025-02-04T05:07Z,M1.2,1
2025-02-04T11:09Z,M4.7,1
2025-02-04T11:27Z,M1.9,1
2025-02-04T12:54Z,M3.2,1
2025-02-04T13:43Z,M1.0,1
2025-02-05T03:12Z,M1.2,1
2025-02-05T07:44Z,M2.7,1
2025-02-06T10:47Z,M7.6,1
2025-02-06T23:12Z,M2.3,1
2025-02-07T06:18Z,M1.6,1
2025-02-07T06:41Z,M1.1,1
2025-02-07T07:12Z,M3.2,1
2025-02-07T07:49Z,M1.2,1
2025-02-07T08:59Z,M7.5,1
2025-02-08T08:57Z,M2.0,1
2025-02-10T00:30Z,M1.0,1
2025-02-11T05:22Z,M1.6,1
2025-02-11T18:05Z,C7.2,1
2025-02-13T11:05Z,M1.0,1
2025-02-14T02:13Z,M1.2,1
2025-02-14T07:31Z,C6.6,1
2025-02-14T09:48Z,M1.2,1
2025-02-14T20:45Z,M1.8,1
2025-02-15T00:50Z,C1.9,1
2025-02-15T19:22Z,C3.6,1
2025-02-17T15:07Z,M1.0,1
2025-02-19T23:23Z,C8.1,1
2025-02-21T12:05Z,M3.3,1
2025-02-21T14:31Z,M1.4,1
2025-02-22T20:55Z,C8.3,1
2025-02-23T02:00Z,M4.9,1
2025-02-23T09:54Z,M1.0,1
2025-02-23T11:47Z,M1.6,1
2025-02-23T16:18Z,M1.0,1
2025-02-23T19:22Z,X2.0,1
2025-02-24T01:33Z,M1.3,1
2025-02-24T06:53Z,M3.3,1
2025-02-24T20:51Z,M1.5,1
2025-02-24T21:50Z,M3.9,1
2025-02-25T02:43Z,M1.3,1
2025-02-25T11:20Z,M3.6,1
2025-02-26T22:37Z,C3.5,1
2025-02-28T16:18Z,C5.2,1
2025-03-01T22:44Z,C9.5,1
2025-03-02T03:37Z,C2.4,1
2025-03-02T05:46Z,C1.1,1
2025-03-02T09:26Z,C2.9,1
2025-03-05T11:45Z,M1.7,1
2025-03-07T20:54Z,M1.6,1
2025-03-11T13:03Z,M1.1,1
2025-03-11T21:19Z,C9.6,1
2025-03-14T22:18Z,M1.1,1
2025-03-17T19:04Z,C9.8,1
2025-03-17T19:25Z,M1.0,1
2025-03-19T20:21Z,M1.5,1
2025-03-19T23:04Z,C6.0,1
2025-03-20T16:49Z,C4.4,1
2025-03-21T15:34Z,M1.2,1
2025-03-25T09:42Z,C4.4,1
2025-03-25T12:16Z,C9.5,1
2025-03-26T07:44Z,M1.0,1
2025-03-26T09:07Z,C6.5,1
2025-03-27T00:18Z,M2.0,1
2025-03-27T02:49Z,C3.9,1
2025-03-28T15:03Z,X1.1,1
2025-03-28T17:54Z,M1.0,1
2025-03-28T19:14Z,M1.1,1
2025-03-28T23:20Z,M1.7,1
2025-03-29T21:19Z,M1.4,1
2025-03-29T22:38Z,M1.9,1
2025-03-30T01:19Z,M1.5,1
2025-03-30T03:50Z,C3.5,1
2025-03-30T16:27Z,M1.6,1
2025-03-30T17:00Z,M1.4,1
2025-03-30T22:43Z,M1.4,1
2025-03-30T23:10Z,M1.5,1
2025-03-30T23:41Z,M1.0,1
2025-03-31T10:16Z,M1.2,1
2025-04-01T06:37Z,M5.6,1
2025-04-01T22:18Z,M2.5,1
2025-04-04T14:34Z,C4.4,1
2025-04-05T19:54Z,M1.0,1
2025-04-08T05:42Z,C3.0,1
2025-04-08T22:08Z,M1.5,1
2025-04-11T16:40Z,M1.0,1
2025-04-11T22:08Z,M1.0,1
2025-04-12T04:41Z,M1.1,1
2025-04-12T05:36Z,M1.2,1
2025-04-12T07:11Z,M1.0,1
2025-04-12T11:05Z,M2.0,1
2025-04-12T11:35Z,M2.7,1
2025-04-12T12:33Z,M2.3,1
2025-04-12T15:00Z,M1.3,1
2025-04-12T21:21Z,M1.6,1
2025-04-12T23:34Z,M1.3,1
2025-04-13T01:21Z,M1.0,1
2025-04-13T04:01Z,M1.1,1
2025-04-13T04:25Z,M1.1,1
2025-04-13T04:48Z,M2.3,1
2025-04-13T06:38Z,M1.0,1
2025-04-13T09:43Z,M1.4,1
2025-04-13T10:03Z,M1.2,1
2025-04-13T15:28Z,M1.2,1
2025-04-13T18:38Z,M3.2,1
2025-04-13T21:55Z,M1.6,1
2025-04-14T06:00Z,M1.4,1
2025-04-14T06:36Z,M4.2,1
2025-04-15T10:04Z,M1.5,1
2025-04-15T17:57Z,M1.3,1
2025-04-18T23:08Z,M4.4,1
2025-04-20T11:37Z,M1.0,1
2025-04-21T18:24Z,M1.9,1
2025-04-22T08:38Z,M1.3,1
2025-04-29T05:10Z,M1.7,1
2025-04-29T09:45Z,M1.3,1
2025-04-29T10:49Z,M1.6,1
2025-04-29T23:11Z,C7.3,1
2025-04-30T07:41Z,M2.0,1
2025-05-04T12:26Z,C5.4,1
2025-05-08T06:54Z,C3.6,1
2025-05-08T10:21Z,C1.6,1
2025-05-11T23:55Z,M1.9,1
2025-05-13T15:25Z,X1.2,1
2025-05-14T03:05Z,M5.3,1
2025-05-14T07:36Z,M1.2,1
2025-05-14T08:04Z,X2.7,1
2025-05-14T11:04Z,M7.7,1
2025-05-14T17:59Z,M4.7,1
2025-05-15T17:08Z,M2.1,1
2025-05-19T08:13Z,M3.2,1
2025-05-21T00:01Z,M1.2,1
2025-05-24T10:27Z,C5.9,1
2025-05-24T16:39Z,C5.3,1
2025-05-24T20:14Z,M2.1,1
2025-05-25T01:46Z,X1.1,1
2025-05-25T02:50Z,C5.3,1
2025-05-25T03:01Z,C6.4,1
2025-05-25T06:27Z,M1.7,1
2025-05-25T10:05Z,M3.4,1
2025-05-25T16:18Z,M8.9,1
2025-05-26T12:50Z,M2.9,1
2025-05-26T13:27Z,M1.4,1
2025-05-27T10:04Z,C5.0,1
2025-05-27T10:31Z,C4.5,1
2025-05-30T05:56Z,M3.4,1
2025-05-30T18:22Z,M1.6,1
2025-05-30T23:31Z,M8.1,1
2025-05-31T03:49Z,M1.0,1
2025-05-31T05:12Z,M2.4,1
2025-05-31T08:08Z,M4.5,1
2025-05-31T15:36Z,M2.9,1
